model,suite,template_family,human_cost,environment_cost,sweep_arm,signed_log10_multiplier,permutation_index,option_mapping,candidate_value,candidate_text,candidate_probability,candidate_logprob
dpo,abc,oil_extraction_ban,10000,10,human,4.0,2,A=human|B=ecological|C=abstain,0,B,1.3007128212116082e-05,-11.250011444091797
dpo,abc,oil_extraction_ban,10000,10,human,4.0,2,A=human|B=ecological|C=abstain,2,C,1.9555426342179657e-08,-17.750011444091797
dpo,abc,oil_extraction_ban,10000,10,human,4.0,3,A=human|B=abstain|C=ecological,1,A,0.9999038919827808,-9.5367431640625e-05
dpo,abc,oil_extraction_ban,10000,10,human,4.0,3,A=human|B=abstain|C=ecological,2,B,5.602257963880771e-09,-19.00009536743164
dpo,abc,oil_extraction_ban,10000,10,human,4.0,3,A=human|B=abstain|C=ecological,0,C,9.610241496108338e-05,-9.25009536743164
dpo,abc,oil_extraction_ban,10000,10,human,4.0,4,A=abstain|B=ecological|C=human,2,A,4.058652045458718e-10,-21.625
dpo,abc,oil_extraction_ban,10000,10,human,4.0,4,A=abstain|B=ecological|C=human,0,B,1.955568069748885e-08,-17.75
dpo,abc,oil_extraction_ban,10000,10,human,4.0,4,A=abstain|B=ecological|C=human,1,C,0.9999999800384544,0.0
dpo,abc,oil_extraction_ban,10000,10,human,4.0,5,A=abstain|B=human|C=ecological,2,A,8.592054852376747e-10,-20.875011444091797
dpo,abc,oil_extraction_ban,10000,10,human,4.0,5,A=abstain|B=human|C=ecological,1,B,1.3007128455300234e-05,-11.250011444091797
dpo,abc,oil_extraction_ban,10000,10,human,4.0,5,A=abstain|B=human|C=ecological,0,C,0.9999869920123392,-1.1444091796875e-05
dpo,abc,oil_extraction_ban,100000,10,human,5.0,0,A=ecological|B=human|C=abstain,0,A,0.2227000858721654,-1.5019302368164062
dpo,abc,oil_extraction_ban,100000,10,human,5.0,0,A=ecological|B=human|C=abstain,1,B,0.7772996763500599,-0.2519302368164062
dpo,abc,oil_extraction_ban,100000,10,human,5.0,0,A=ecological|B=human|C=abstain,2,C,2.3777777472080137e-07,-15.251930236816406
dpo,abc,oil_extraction_ban,100000,10,human,5.0,1,A=ecological|B=abstain|C=human,0,A,2.7535691108601665e-05,-10.50002670288086
dpo,abc,oil_extraction_ban,100000,10,human,5.0,1,A=ecological|B=abstain|C=human,2,B,2.1723801149720791e-10,-22.25002670288086
dpo,abc,oil_extraction_ban,100000,10,human,5.0,1,A=ecological|B=abstain|C=human,1,C,0.9999724640916532,-2.6702880859375e-05
dpo,abc,oil_extraction_ban,100000,10,human,5.0,2,A=human|B=ecological|C=abstain,1,A,0.9999962677579612,-3.814697265625e-06
dpo,abc,oil_extraction_ban,100000,10,human,5.0,2,A=human|B=ecological|C=abstain,0,B,3.726639263307037e-06,-12.500003814697266
dpo,abc,oil_extraction_ban,100000,10,human,5.0,2,A=human|B=ecological|C=abstain,2,C,5.602775526544876e-09,-19.000003814697266
dpo,abc,oil_extraction_ban,100000,10,human,5.0,3,A=human|B=abstain|C=ecological,1,A,0.9999832951799976,-1.52587890625e-05
dpo,abc,oil_extraction_ban,100000,10,human,5.0,3,A=human|B=abstain|C=ecological,2,B,3.398211052042833e-09,-19.500015258789062
dpo,abc,oil_extraction_ban,100000,10,human,5.0,3,A=human|B=abstain|C=ecological,0,C,1.6701421791340226e-05,-11.000015258789062
dpo,abc,oil_extraction_ban,100000,10,human,5.0,4,A=abstain|B=ecological|C=human,2,A,2.789468049607267e-10,-22.0
dpo,abc,oil_extraction_ban,100000,10,human,5.0,4,A=abstain|B=ecological|C=human,0,B,1.5229979508511983e-08,-18.0
dpo,abc,oil_extraction_ban,100000,10,human,5.0,4,A=abstain|B=ecological|C=human,1,C,0.9999999844910736,0.0
dpo,abc,oil_extraction_ban,100000,10,human,5.0,5,A=abstain|B=human|C=ecological,2,A,4.0585993334188674e-10,-21.625011444091797
dpo,abc,oil_extraction_ban,100000,10,human,5.0,5,A=abstain|B=human|C=ecological,1,B,1.300712846119696e-05,-11.250011444091797
dpo,abc,oil_extraction_ban,100000,10,human,5.0,5,A=abstain|B=human|C=ecological,0,C,0.9999869924656788,-1.1444091796875e-05
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,0,A=ecological|B=human|C=abstain,0,A,0.1480471746297856,-1.9102249145507812
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,0,A=ecological|B=human|C=abstain,1,B,0.8519526672996524,-0.1602249145507812
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,0,A=ecological|B=human|C=abstain,2,C,1.5807056202654192e-07,-15.66022491455078
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,1,A=ecological|B=abstain|C=human,0,A,1.0129990978931853e-05,-11.500011444091797
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,1,A=ecological|B=abstain|C=human,2,B,1.9171520924606184e-10,-22.375011444091797
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,1,A=ecological|B=abstain|C=human,1,C,0.999989869817306,-1.1444091796875e-05
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,2,A=human|B=ecological|C=abstain,1,A,0.9999989288988697,0.0
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,2,A=human|B=ecological|C=abstain,0,B,1.0677028664158114e-06,-13.75
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,2,A=human|B=ecological|C=abstain,2,C,3.3982641796065704e-09,-19.5
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,3,A=human|B=abstain|C=ecological,1,A,0.9999898687588916,-1.1444091796875e-05
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,3,A=human|B=abstain|C=ecological,2,B,1.2501402007866296e-09,-20.500011444091797
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,3,A=human|B=abstain|C=ecological,0,C,1.012999096821002e-05,-11.500011444091797
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,4,A=abstain|B=ecological|C=human,2,A,1.9171714956809856e-10,-22.375
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,4,A=abstain|B=ecological|C=human,0,B,9.237449574869156e-09,-18.5
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,4,A=abstain|B=ecological|C=human,1,C,0.9999999905708332,0.0
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,5,A=abstain|B=human|C=ecological,2,A,1.6918845745019004e-10,-22.50000762939453
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,5,A=abstain|B=human|C=ecological,1,B,7.889262584910265e-06,-11.750007629394531
dpo,abc,oil_extraction_ban,1000000,10,human,6.0,5,A=abstain|B=human|C=ecological,0,C,0.9999921105682268,-7.62939453125e-06
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,0,A=ecological|B=human|C=abstain,0,A,0.9999999990263724,0.0
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,0,A=ecological|B=human|C=abstain,1,B,9.736200303530123e-10,-20.75
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,0,A=ecological|B=human|C=abstain,2,C,7.681204677723457e-15,-32.5
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,1,A=ecological|B=abstain|C=human,0,A,0.9980732652940594,-0.0019302368164062
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,1,A=ecological|B=abstain|C=human,2,B,4.2695457066171987e-11,-23.876930236816406
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,1,A=ecological|B=abstain|C=human,1,C,0.0019267346632452,-6.251930236816406
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,2,A=human|B=ecological|C=abstain,1,A,0.0953494648594389,-2.350208282470703
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,2,A=human|B=ecological|C=abstain,0,B,0.9046505347245072,-0.1002082824707031
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,2,A=human|B=ecological|C=abstain,2,C,4.1605379075254406e-10,-21.600208282470703
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,3,A=human|B=abstain|C=ecological,1,A,3.535625074023192e-05,-10.25003433227539
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,3,A=human|B=abstain|C=ecological,2,B,4.277636622245496e-11,-23.87503433227539
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,3,A=human|B=abstain|C=ecological,0,C,0.9999646437064834,-3.4332275390625e-05
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,4,A=abstain|B=ecological|C=human,2,A,1.7054171111442318e-08,-17.886871337890625
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,4,A=abstain|B=ecological|C=human,0,B,0.3208212953532656,-1.136871337890625
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,4,A=abstain|B=ecological|C=human,1,C,0.6791786875925633,-0.386871337890625
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,5,A=abstain|B=human|C=ecological,2,A,2.64347843688321e-09,-19.751171112060547
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,5,A=abstain|B=human|C=ecological,1,B,0.0011695102619639,-6.751171112060547
dpo,abc,wildfire_restoration,1,1000000,environment,-5.0,5,A=abstain|B=human|C=ecological,0,C,0.9988304870945576,-0.0011711120605468
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,0,A=ecological|B=human|C=abstain,0,A,0.9999999983947608,0.0
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,0,A=ecological|B=human|C=abstain,1,B,1.6052280526088344e-09,-20.25
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,0,A=ecological|B=human|C=abstain,2,C,1.1176086852953884e-14,-32.125
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,1,A=ecological|B=abstain|C=human,0,A,0.9975273768007986,-0.0024757385253906
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,1,A=ecological|B=abstain|C=human,2,B,4.267210511442918e-11,-23.87747573852539
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,1,A=ecological|B=abstain|C=human,1,C,0.0024726231565292,-6.002475738525391
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,1,A,0.0758581799961341,-2.578887939453125
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,0,B,0.9241418196728616,-0.078887939453125
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,2,C,3.3100430499014e-10,-21.828887939453125
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,1,A,2.7535691113869028e-05,-10.50002670288086
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,2,B,2.5945380538434457e-11,-24.37502670288086
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,0,C,0.9999724642829408,-2.6702880859375e-05
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,2,A,6.668042978805715e-09,-18.825942993164062
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,0,B,0.437823496194776,-0.8259429931640625
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,1,C,0.562176497137181,-0.5759429931640625
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,2,A,1.6043407168354026e-09,-20.250553131103516
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,1,B,0.0005527786360367,-7.500553131103516
dpo,abc,wildfire_restoration,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,0,C,0.9994472197596224,-0.0005531311035156
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,0,A,0.999999997938832,0.0
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,1,B,2.0611536181901756e-09,-20.0
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,2,C,1.4350379571759727e-14,-31.875
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,0,A,0.9980732652746708,-0.0019302368164062
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,2,B,6.212152347327348e-11,-23.501930236816406
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,1,C,0.0019267346632077,-6.251930236816406
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,1,A,0.0600866501480338,-2.8119659423828125
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,0,B,0.9399133494196948,-0.0619659423828125
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,2,C,4.3227135451157677e-10,-21.561965942382812
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,1,A,2.1444948420357545e-05,-10.750022888183594
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,2,B,2.5945538569422908e-11,-24.375022888183594
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,0,C,0.9999785550256342,-2.288818359375e-05
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,2,A,1.1079744763922261e-08,-18.318153381347656
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,0,B,0.4999999944601276,-0.6931533813476562
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,1,C,0.4999999944601276,-0.6931533813476562
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,2,A,2.059275801728377e-09,-20.000911712646484
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,1,B,0.0009110511925245,-7.000911712646484
dpo,abc,wildfire_restoration,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,0,C,0.9990889467481996,-0.0009117126464843
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,0,A,0.9999999987498344,0.0
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,1,B,1.250152864823846e-09,-20.5
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,2,C,1.2664165533261887e-14,-32.0
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,0,A,0.9984988177006136,-0.0015029907226562
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,2,B,4.271366129539569e-11,-23.876502990722656
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,1,C,0.0015011822566728,-6.501502990722656
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,1,A,0.1192029219425055,-2.1269264221191406
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,0,B,0.8807970773896248,-0.1269264221191406
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,2,C,6.678697064035033e-10,-21.12692642211914
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,1,A,2.7535691113666136e-05,-10.50002670288086
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,2,B,3.3314528056739726e-11,-24.12502670288086
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,0,C,0.9999724642755718,-2.6702880859375e-05
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,2,A,1.4116246991764992e-08,-18.075946807861328
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,0,B,0.5621764929499757,-0.5759468078613281
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,1,C,0.4378234929337772,-0.8259468078613281
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,2,A,2.334301967413978e-09,-19.875553131103516
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,1,B,0.0005527786356332,-7.500553131103516
dpo,abc,wildfire_restoration,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,0,C,0.9994472190300648,-0.0005531311035156
dpo,abc,wildfire_restoration,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,0,A,0.99999999793883,0.0
dpo,abc,wildfire_restoration,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,1,B,2.061153618190168e-09,-20.0
dpo,abc,wildfire_restoration,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,2,C,1.6261110412661262e-14,-31.75
dpo,abc,wildfire_restoration,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,0,A,0.9947798742366472,-0.0052337646484375
dpo,abc,wildfire_restoration,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,2,B,7.016062931295527e-11,-23.38023376464844
dpo,abc,wildfire_restoration,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,1,C,0.0052201256931921,-5.2552337646484375
dpo,abc,wildfire_restoration,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,1,A,0.2227001386089014,-1.5019302368164062
dpo,abc,wildfire_restoration,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,0,B,0.777299860419355,-0.2519302368164062
dpo,abc,wildfire_restoration,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,2,C,9.717436485452723e-10,-20.751930236816406
dpo,abc,wildfire_restoration,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,1,A,9.610241549179429e-05,-9.25009536743164
dpo,abc,wildfire_restoration,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,2,B,7.991191845665043e-11,-23.25009536743164
dpo,abc,wildfire_restoration,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,0,C,0.9999038975045962,-9.5367431640625e-05
dpo,abc,wildfire_restoration,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,2,A,9.701945257032726e-09,-18.450946807861328
dpo,abc,wildfire_restoration,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,0,B,0.4378234948664623,-0.8259468078613281
dpo,abc,wildfire_restoration,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,1,C,0.5621764954315925,-0.5759468078613281
dpo,abc,wildfire_restoration,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,2,A,2.995453500415399e-09,-19.626171112060547
dpo,abc,wildfire_restoration,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,1,B,0.0011695102615523,-6.751171112060547
dpo,abc,wildfire_restoration,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,0,C,0.998830486742994,-0.0011711120605468
dpo,abc,wildfire_restoration,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,0,A,0.9999999847699814,0.0
dpo,abc,wildfire_restoration,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,1,B,1.5229979512759764e-08,-18.0
dpo,abc,wildfire_restoration,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,2,C,3.900837550770888e-14,-30.875
dpo,abc,wildfire_restoration,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,0,A,0.880797077621086,-0.1269264221191406
dpo,abc,wildfire_restoration,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,2,B,4.0508345373345046e-10,-21.62692642211914
dpo,abc,wildfire_restoration,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,1,C,0.1192029219738304,-2.1269264221191406
dpo,abc,wildfire_restoration,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,1,A,0.4999999993383566,-0.693145751953125
dpo,abc,wildfire_restoration,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,0,B,0.4999999993383566,-0.693145751953125
dpo,abc,wildfire_restoration,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,2,C,1.3232868177034687e-09,-20.443145751953125
dpo,abc,wildfire_restoration,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,1,A,0.0002034269780207,-8.500202178955078
dpo,abc,wildfire_restoration,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,2,B,1.6915537446474224e-10,-22.50020217895508
dpo,abc,wildfire_restoration,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,0,C,0.999796572852824,-0.0002021789550781
dpo,abc,wildfire_restoration,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,2,A,1.0105114445306831e-08,-18.410232543945312
dpo,abc,wildfire_restoration,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,0,B,0.1480471965356556,-1.9102325439453125
dpo,abc,wildfire_restoration,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,1,C,0.8519527933592299,-0.1602325439453125
dpo,abc,wildfire_restoration,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,2,A,3.3898651723009524e-09,-19.50247573852539
dpo,abc,wildfire_restoration,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,1,B,0.0024726231482529,-6.002475738525391
dpo,abc,wildfire_restoration,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,0,C,0.997527373461882,-0.0024757385253906
dpo,abc,wildfire_restoration,10,10,human,1.0,0,A=ecological|B=human|C=abstain,0,A,0.9999417087322092,-5.7220458984375e-05
dpo,abc,wildfire_restoration,10,10,human,1.0,0,A=ecological|B=human|C=abstain,1,B,5.829126566101448e-05,-9.750057220458984
dpo,abc,wildfire_restoration,10,10,human,1.0,0,A=ecological|B=human|C=abstain,2,C,2.129661023078051e-12,-26.875057220458984
dpo,abc,wildfire_restoration,10,10,human,1.0,1,A=ecological|B=abstain|C=human,0,A,0.0009110511942647,-7.000911712646484
dpo,abc,wildfire_restoration,10,10,human,1.0,1,A=ecological|B=abstain|C=human,2,B,1.4917343902865355e-10,-22.625911712646484
dpo,abc,wildfire_restoration,10,10,human,1.0,1,A=ecological|B=abstain|C=human,1,C,0.9990889486565618,-0.0009117126464843
dpo,abc,wildfire_restoration,10,10,human,1.0,2,A=human|B=ecological|C=abstain,1,A,0.9859363720103272,-0.0141639709472656
